Record ID,Agency Code,Agency_Name,Agency_Type,City,State,Year,Month,Incident,Crime_Type,Crime Solved,Victim_Sex,Victim Age,Victim Race,Victim Ethnicity,Perpetrator Sex,Perpetrator Age,Perpetrator Race,Perpetrator Ethnicity,Relationship,Weapon,Victim Count,Perpetrator Count,Record Source
598,AR01801,West Memphis,Municipal Police,Crittenden,Arkansas,1980,October,1,Murder or Manslaughter,Yes,Male,26,Black,Not Hispanic,Female,17,Black,Not Hispanic,Acquaintance,Handgun,0,0,FBI
599,AR01801,West Memphis,Municipal Police,Crittenden,Arkansas,1980,November,1,Murder or Manslaughter,Yes,Male,72,Black,Not Hispanic,Male,58,Black,Not Hispanic,Acquaintance,Knife,0,0,FBI
600,AR01801,West Memphis,Municipal Police,Crittenden,Arkansas,1980,December,1,Murder or Manslaughter,Yes,Female,23,Black,Not Hispanic,Male,63,Black,Not Hispanic,Daughter,Handgun,0,0,FBI
601,AR02201,Monticello,Municipal Police,Drew,Arkansas,1980,August,1,Murder or Manslaughter,Yes,Male,33,White,Not Hispanic,Male,34,White,Not Hispanic,Neighbor,Knife,0,0,FBI
602,AR02300,Faulkner,Sheriff,Faulkner,Arkansas,1980,June,1,Manslaughter by Negligence,Yes,Male,23,Black,Not Hispanic,Male,22,Black,Not Hispanic,Friend,Handgun,0,0,FBI
603,AR02300,Faulkner,Sheriff,Faulkner,Arkansas,1980,December,1,Murder or Manslaughter,Yes,Female,32,Black,Not Hispanic,Male,28,Black,Not Hispanic,Neighbor,Unknown,0,0,FBI
604,AR02400,Franklin,Sheriff,Franklin,Arkansas,1980,January,1,Murder or Manslaughter,Yes,Male,25,White,Not Hispanic,Male,43,White,Not Hispanic,Stranger,Handgun,0,0,FBI
605,AR02500,Fulton,Sheriff,Fulton,Arkansas,1980,September,1,Murder or Manslaughter,No,Female,0,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Blunt Object,0,1,FBI
606,AR02600,Garland,Sheriff,Garland,Arkansas,1980,April,1,Murder or Manslaughter,Yes,Male,26,White,Not Hispanic,Male,29,White,Not Hispanic,Family,Rifle,0,0,FBI
607,AR02600,Garland,Sheriff,Garland,Arkansas,1980,October,1,Murder or Manslaughter,Yes,Male,33,White,Not Hispanic,Male,33,White,Not Hispanic,Acquaintance,Shotgun,0,0,FBI
608,AR02601,Hot Springs,Municipal Police,Garland,Arkansas,1980,June,1,Murder or Manslaughter,Yes,Male,23,Black,Not Hispanic,Female,31,Black,Not Hispanic,Acquaintance,Rifle,0,0,FBI
609,AR02700,Grant,Sheriff,Grant,Arkansas,1980,January,1,Murder or Manslaughter,No,Female,34,White,Unknown,Unknown,0,Unknown,Unknown,Stranger,Shotgun,0,1,FBI
610,AR02700,Grant,Sheriff,Grant,Arkansas,1980,November,1,Murder or Manslaughter,Yes,Male,32,White,Not Hispanic,Male,23,White,Not Hispanic,Acquaintance,Rifle,0,0,FBI
611,AR02800,Greene,Sheriff,Greene,Arkansas,1980,September,1,Murder or Manslaughter,Yes,Male,59,White,Not Hispanic,Male,48,White,Hispanic,Acquaintance,Blunt Object,0,0,FBI
612,AR02801,Paragould,Municipal Police,Greene,Arkansas,1980,March,1,Murder or Manslaughter,Yes,Male,27,White,Unknown,Male,21,White,Unknown,Acquaintance,Shotgun,0,0,FBI
613,AR02901,Hope,Municipal Police,Hempstead,Arkansas,1980,January,1,Murder or Manslaughter,Yes,Male,25,Black,Not Hispanic,Female,30,Black,Not Hispanic,Husband,Handgun,0,0,FBI
614,AR03001,Malvern,Municipal Police,Hot Spring,Arkansas,1980,September,1,Murder or Manslaughter,Yes,Female,23,Black,Not Hispanic,Male,14,Black,Not Hispanic,Family,Rifle,1,0,FBI
615,AR03001,Malvern,Municipal Police,Hot Spring,Arkansas,1980,May,1,Murder or Manslaughter,Yes,Male,38,Black,Not Hispanic,Female,27,Black,Not Hispanic,Boyfriend,Handgun,0,0,FBI
616,AR03001,Malvern,Municipal Police,Hot Spring,Arkansas,1980,September,1,Murder or Manslaughter,Yes,Female,22,Black,Not Hispanic,Male,14,Black,Not Hispanic,Family,Rifle,1,0,FBI
617,AR03001,Malvern,Municipal Police,Hot Spring,Arkansas,1980,October,1,Murder or Manslaughter,Yes,Male,23,Black,Not Hispanic,Female,25,Black,Not Hispanic,Brother,Shotgun,0,0,FBI
618,AR03001,Malvern,Municipal Police,Hot Spring,Arkansas,1980,November,1,Murder or Manslaughter,Yes,Male,44,Black,Not Hispanic,Female,23,Black,Not Hispanic,Boyfriend,Knife,0,0,FBI
619,AR03400,Jackson,Sheriff,Jackson,Arkansas,1980,October,1,Murder or Manslaughter,Yes,Male,55,White,Not Hispanic,Male,65,White,Not Hispanic,Acquaintance,Rifle,0,0,FBI
620,AR03500,Jefferson,Sheriff,Jefferson,Arkansas,1980,January,1,Murder or Manslaughter,Yes,Male,30,Black,Not Hispanic,Male,32,Black,Not Hispanic,Acquaintance,Handgun,0,0,FBI
621,AR03500,Jefferson,Sheriff,Jefferson,Arkansas,1980,March,1,Murder or Manslaughter,Yes,Male,38,White,Unknown,Male,23,White,Unknown,Acquaintance,Rifle,0,0,FBI
622,AR03500,Jefferson,Sheriff,Jefferson,Arkansas,1980,July,1,Murder or Manslaughter,Yes,Male,57,Black,Not Hispanic,Male,30,Black,Not Hispanic,Acquaintance,Shotgun,0,0,FBI
623,AR03500,Jefferson,Sheriff,Jefferson,Arkansas,1980,September,1,Murder or Manslaughter,Yes,Female,32,White,Not Hispanic,Male,36,White,Not Hispanic,Ex-Wife,Shotgun,0,0,FBI
624,AR03500,Jefferson,Sheriff,Jefferson,Arkansas,1980,October,1,Murder or Manslaughter,Yes,Female,32,Black,Not Hispanic,Male,45,Black,Not Hispanic,Common-Law Wife,Handgun,0,0,FBI
625,AR03500,Jefferson,Sheriff,Jefferson,Arkansas,1980,November,1,Manslaughter by Negligence,Yes,Female,34,White,Unknown,Male,35,White,Unknown,Stranger,Rifle,0,0,FBI
626,AR03501,Pine Bluff,Municipal Police,Jefferson,Arkansas,1980,January,1,Murder or Manslaughter,No,Male,54,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Knife,0,1,FBI
627,AR03501,Pine Bluff,Municipal Police,Jefferson,Arkansas,1980,January,2,Murder or Manslaughter,Yes,Male,50,Black,Unknown,Male,67,Black,Unknown,Acquaintance,Handgun,0,0,FBI
628,AR03501,Pine Bluff,Municipal Police,Jefferson,Arkansas,1980,January,3,Murder or Manslaughter,No,Female,43,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,1,FBI
629,AR03501,Pine Bluff,Municipal Police,Jefferson,Arkansas,1980,January,4,Murder or Manslaughter,Yes,Male,47,Black,Unknown,Male,73,Black,Unknown,Acquaintance,Handgun,0,0,FBI
630,AR03501,Pine Bluff,Municipal Police,Jefferson,Arkansas,1980,February,1,Murder or Manslaughter,Yes,Male,39,Black,Not Hispanic,Male,60,Black,Not Hispanic,Acquaintance,Shotgun,0,0,FBI
631,AR03501,Pine Bluff,Municipal Police,Jefferson,Arkansas,1980,June,1,Murder or Manslaughter,Yes,Male,22,Black,Not Hispanic,Female,76,Black,Not Hispanic,Stranger,Handgun,0,0,FBI
632,AR03501,Pine Bluff,Municipal Police,Jefferson,Arkansas,1980,August,1,Murder or Manslaughter,Yes,Female,43,Black,Not Hispanic,Male,44,Black,Not Hispanic,Wife,Handgun,0,0,FBI
633,AR03501,Pine Bluff,Municipal Police,Jefferson,Arkansas,1980,October,1,Murder or Manslaughter,Yes,Male,27,Black,Not Hispanic,Female,31,Black,Not Hispanic,Acquaintance,Handgun,0,0,FBI
634,AR03700,Lafayette,Sheriff,Lafayette,Arkansas,1980,January,1,Murder or Manslaughter,Yes,Male,19,White,Not Hispanic,Male,16,White,Not Hispanic,Stranger,Handgun,0,0,FBI
635,AR03700,Lafayette,Sheriff,Lafayette,Arkansas,1980,April,1,Murder or Manslaughter,Yes,Female,24,Black,Not Hispanic,Female,28,Black,Not Hispanic,Acquaintance,Handgun,0,0,FBI
636,AR04000,Lincoln,Sheriff,Lincoln,Arkansas,1980,October,1,Murder or Manslaughter,Yes,Female,43,Black,Not Hispanic,Male,35,Black,Not Hispanic,Friend,Handgun,0,0,FBI
637,AR04100,Little River,Sheriff,Little River,Arkansas,1980,February,1,Murder or Manslaughter,Yes,Female,38,White,Not Hispanic,Male,17,White,Not Hispanic,Mother,Knife,0,0,FBI
638,AR04100,Little River,Sheriff,Little River,Arkansas,1980,December,1,Murder or Manslaughter,Yes,Male,36,Black,Not Hispanic,Male,27,Black,Not Hispanic,Acquaintance,Shotgun,0,0,FBI
639,AR04300,Lonoke,Sheriff,Lonoke,Arkansas,1980,April,1,Murder or Manslaughter,Yes,Male,28,Black,Unknown,Female,25,Black,Unknown,Acquaintance,Handgun,0,0,FBI
640,AR04300,Lonoke,Sheriff,Lonoke,Arkansas,1980,April,2,Murder or Manslaughter,No,Male,43,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Shotgun,0,1,FBI
641,AR04300,Lonoke,Sheriff,Lonoke,Arkansas,1980,April,3,Murder or Manslaughter,Yes,Male,22,Black,Unknown,Male,48,Black,Unknown,Acquaintance,Handgun,0,0,FBI
642,AR04300,Lonoke,Sheriff,Lonoke,Arkansas,1980,April,4,Murder or Manslaughter,Yes,Female,38,White,Unknown,Male,47,White,Unknown,Wife,Handgun,0,0,FBI
643,AR04300,Lonoke,Sheriff,Lonoke,Arkansas,1980,September,1,Murder or Manslaughter,Yes,Male,39,White,Not Hispanic,Male,32,White,Not Hispanic,Stranger,Handgun,0,0,FBI
644,AR04500,Marion,Sheriff,Marion,Arkansas,1980,February,1,Murder or Manslaughter,Yes,Male,69,White,Unknown,Male,34,White,Unknown,Friend,Shotgun,0,0,FBI
645,AR04601,Texarkana,Municipal Police,Miller,Arkansas,1980,June,1,Murder or Manslaughter,Yes,Male,20,Black,Unknown,Male,19,Black,Unknown,Brother,Knife,0,0,FBI
646,AR04601,Texarkana,Municipal Police,Miller,Arkansas,1980,October,1,Murder or Manslaughter,Yes,Male,41,Black,Not Hispanic,Female,26,Black,Not Hispanic,Husband,Blunt Object,0,0,FBI
647,AR04700,Mississippi,Sheriff,Mississippi,Arkansas,1980,March,1,Murder or Manslaughter,Yes,Female,50,White,Unknown,Male,61,White,Unknown,Wife,Handgun,0,0,FBI
648,AR04700,Mississippi,Sheriff,Mississippi,Arkansas,1980,March,2,Murder or Manslaughter,Yes,Female,50,White,Unknown,Male,0,Black,Unknown,Stranger,Handgun,0,1,FBI
649,AR04700,Mississippi,Sheriff,Mississippi,Arkansas,1980,June,1,Murder or Manslaughter,Yes,Female,21,Black,Not Hispanic,Male,26,Black,Not Hispanic,Wife,Knife,0,0,FBI
650,AR04700,Mississippi,Sheriff,Mississippi,Arkansas,1980,December,1,Murder or Manslaughter,No,Female,30,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Shotgun,0,0,FBI
651,AR04700,Mississippi,Sheriff,Mississippi,Arkansas,1980,December,2,Murder or Manslaughter,Yes,Female,28,White,Unknown,Male,20,White,Unknown,Acquaintance,Knife,0,0,FBI
652,AR04701,Blytheville,Municipal Police,Mississippi,Arkansas,1980,March,1,Murder or Manslaughter,Yes,Male,38,White,Unknown,Male,15,White,Unknown,Father,Shotgun,0,0,FBI
653,AR04701,Blytheville,Municipal Police,Mississippi,Arkansas,1980,March,2,Manslaughter by Negligence,Yes,Male,38,White,Unknown,Male,15,White,Unknown,Father,Shotgun,0,0,FBI
654,AR04701,Blytheville,Municipal Police,Mississippi,Arkansas,1980,July,1,Murder or Manslaughter,Yes,Male,47,Black,Unknown,Male,37,Black,Unknown,Family,Handgun,0,0,FBI
655,AR04701,Blytheville,Municipal Police,Mississippi,Arkansas,1980,July,2,Murder or Manslaughter,Yes,Male,52,Black,Unknown,Female,26,Black,Unknown,Husband,Handgun,0,0,FBI
656,AR04701,Blytheville,Municipal Police,Mississippi,Arkansas,1980,July,3,Murder or Manslaughter,Yes,Male,30,Black,Unknown,Female,23,Black,Unknown,Unknown,Handgun,0,0,FBI
657,AR04701,Blytheville,Municipal Police,Mississippi,Arkansas,1980,October,1,Murder or Manslaughter,Yes,Male,38,Black,Unknown,Male,55,Black,Unknown,Acquaintance,Knife,0,0,FBI
658,AR04701,Blytheville,Municipal Police,Mississippi,Arkansas,1980,November,1,Manslaughter by Negligence,Yes,Male,22,Black,Not Hispanic,Female,47,Black,Not Hispanic,Son,Handgun,0,0,FBI
659,AR04701,Blytheville,Municipal Police,Mississippi,Arkansas,1980,December,1,Murder or Manslaughter,Yes,Male,52,Black,Not Hispanic,Male,68,Black,Not Hispanic,Acquaintance,Shotgun,0,0,FBI
660,AR04900,Montgomery,Sheriff,Montgomery,Arkansas,1980,February,1,Murder or Manslaughter,Yes,Male,37,White,Unknown,Male,39,White,Unknown,Stranger,Handgun,0,0,FBI
661,AR05100,Newton,Sheriff,Newton,Arkansas,1980,March,1,Murder or Manslaughter,Yes,Male,27,White,Not Hispanic,Male,16,White,Not Hispanic,Stranger,Handgun,0,2,FBI
662,AR05200,Ouachita,Sheriff,Ouachita,Arkansas,1980,March,1,Murder or Manslaughter,Yes,Female,1,White,Not Hispanic,Male,22,White,Not Hispanic,Daughter,Blunt Object,0,0,FBI
663,AR05200,Ouachita,Sheriff,Ouachita,Arkansas,1980,July,1,Murder or Manslaughter,Yes,Female,40,White,Not Hispanic,Male,30,White,Not Hispanic,Wife,Shotgun,0,0,FBI
664,AR05400,Phillips,Sheriff,Phillips,Arkansas,1980,April,1,Murder or Manslaughter,Yes,Male,42,White,Not Hispanic,Male,31,White,Not Hispanic,Friend,Rifle,0,0,FBI
665,AR05400,Phillips,Sheriff,Phillips,Arkansas,1980,May,1,Murder or Manslaughter,Yes,Male,40,White,Unknown,Male,35,White,Unknown,Friend,Rifle,0,0,FBI
666,AR05401,Helena,Municipal Police,Phillips,Arkansas,1980,April,1,Murder or Manslaughter,Yes,Male,43,White,Unknown,Female,15,White,Unknown,Father,Shotgun,0,1,FBI
667,AR05401,Helena,Municipal Police,Phillips,Arkansas,1980,October,1,Murder or Manslaughter,Yes,Male,38,Black,Not Hispanic,Male,0,Black,Unknown,Stranger,Shotgun,0,0,FBI
668,AR05401,Helena,Municipal Police,Phillips,Arkansas,1980,December,1,Murder or Manslaughter,Yes,Male,65,Black,Not Hispanic,Male,67,Black,Not Hispanic,Acquaintance,Knife,0,0,FBI
669,AR05402,West Helena,Municipal Police,Phillips,Arkansas,1980,August,1,Murder or Manslaughter,No,Female,71,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Blunt Object,0,1,FBI
670,AR05402,West Helena,Municipal Police,Phillips,Arkansas,1980,November,1,Murder or Manslaughter,Yes,Female,38,White,Not Hispanic,Male,41,White,Not Hispanic,Wife,Shotgun,0,0,FBI
671,AR05500,Pike,Sheriff,Pike,Arkansas,1980,June,1,Murder or Manslaughter,Yes,Male,35,White,Not Hispanic,Male,16,White,Not Hispanic,Father,Shotgun,0,0,FBI
672,AR05500,Pike,Sheriff,Pike,Arkansas,1980,October,1,Murder or Manslaughter,Yes,Male,22,White,Not Hispanic,Male,32,White,Not Hispanic,Friend,Shotgun,0,0,FBI
673,AR05600,Poinsett,Sheriff,Poinsett,Arkansas,1980,October,1,Murder or Manslaughter,Yes,Male,36,White,Not Hispanic,Male,48,White,Not Hispanic,Acquaintance,Handgun,1,0,FBI
674,AR05600,Poinsett,Sheriff,Poinsett,Arkansas,1980,April,1,Murder or Manslaughter,Yes,Male,44,White,Unknown,Male,24,White,Unknown,Father,Knife,0,0,FBI
675,AR05600,Poinsett,Sheriff,Poinsett,Arkansas,1980,October,1,Murder or Manslaughter,Yes,Male,34,White,Not Hispanic,Male,48,White,Not Hispanic,Acquaintance,Handgun,1,0,FBI
676,AR05700,Polk,Sheriff,Polk,Arkansas,1980,September,1,Murder or Manslaughter,Yes,Female,0,White,Not Hispanic,Male,24,White,Not Hispanic,Daughter,Blunt Object,0,0,FBI
677,AR05900,Prairie,Sheriff,Prairie,Arkansas,1980,August,1,Murder or Manslaughter,Yes,Male,46,White,Hispanic,Female,34,White,Hispanic,Husband,Rifle,0,0,FBI
678,AR06000,Pulaski,Sheriff,Pulaski,Arkansas,1980,June,5,Murder or Manslaughter,No,Male,31,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Stranger,Shotgun,1,1,FBI
679,AR06000,Pulaski,Sheriff,Pulaski,Arkansas,1980,August,2,Murder or Manslaughter,Yes,Male,59,Black,Not Hispanic,Male,41,Black,Not Hispanic,Acquaintance,Knife,1,0,FBI
680,AR06000,Pulaski,Sheriff,Pulaski,Arkansas,1980,February,1,Murder or Manslaughter,Yes,Male,47,Black,Unknown,Female,45,Black,Unknown,Husband,Handgun,0,0,FBI
681,AR06000,Pulaski,Sheriff,Pulaski,Arkansas,1980,February,2,Murder or Manslaughter,Yes,Male,23,White,Unknown,Male,35,White,Unknown,Stranger,Handgun,0,0,FBI
682,AR06000,Pulaski,Sheriff,Pulaski,Arkansas,1980,June,1,Murder or Manslaughter,Yes,Male,36,White,Not Hispanic,Female,31,White,Not Hispanic,Husband,Rifle,0,0,FBI
683,AR06000,Pulaski,Sheriff,Pulaski,Arkansas,1980,June,3,Murder or Manslaughter,Yes,Male,31,White,Not Hispanic,Male,29,Black,Not Hispanic,Stranger,Blunt Object,0,1,FBI
684,AR06000,Pulaski,Sheriff,Pulaski,Arkansas,1980,June,4,Murder or Manslaughter,Yes,Male,25,White,Not Hispanic,Female,17,White,Not Hispanic,Husband,Rifle,0,0,FBI
685,AR06000,Pulaski,Sheriff,Pulaski,Arkansas,1980,June,5,Murder or Manslaughter,No,Male,26,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Stranger,Shotgun,1,1,FBI
686,AR06000,Pulaski,Sheriff,Pulaski,Arkansas,1980,June,6,Murder or Manslaughter,Yes,Female,17,Black,Not Hispanic,Male,21,Black,Not Hispanic,Girlfriend,Blunt Object,0,0,FBI
687,AR06000,Pulaski,Sheriff,Pulaski,Arkansas,1980,July,1,Murder or Manslaughter,Yes,Male,17,Black,Not Hispanic,Male,67,White,Not Hispanic,Neighbor,Rifle,0,0,FBI
688,AR06000,Pulaski,Sheriff,Pulaski,Arkansas,1980,July,2,Murder or Manslaughter,Yes,Female,26,Black,Not Hispanic,Male,33,Black,Not Hispanic,Acquaintance,Handgun,0,1,FBI
689,AR06000,Pulaski,Sheriff,Pulaski,Arkansas,1980,August,1,Murder or Manslaughter,Yes,Male,20,White,Not Hispanic,Male,26,White,Not Hispanic,Acquaintance,Handgun,0,0,FBI
690,AR06000,Pulaski,Sheriff,Pulaski,Arkansas,1980,August,2,Murder or Manslaughter,Yes,Male,53,Black,Not Hispanic,Male,41,Black,Not Hispanic,Acquaintance,Knife,1,0,FBI
692,AR06000,Pulaski,Sheriff,Pulaski,Arkansas,1980,September,2,Murder or Manslaughter,No,Male,23,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Shotgun,0,1,FBI
695,AR06000,Pulaski,Sheriff,Pulaski,Arkansas,1980,November,2,Murder or Manslaughter,No,Male,64,White,Not Hispanic,Unknown,0,Unknown,Unknown,Stranger,Handgun,0,0,FBI
697,AR06002,Little Rock,Municipal Police,Pulaski,Arkansas,1980,January,2,Murder or Manslaughter,No,Male,46,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,1,FBI
698,AR06002,Little Rock,Municipal Police,Pulaski,Arkansas,1980,January,3,Murder or Manslaughter,No,Male,20,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,1,FBI
699,AR06002,Little Rock,Municipal Police,Pulaski,Arkansas,1980,January,4,Murder or Manslaughter,No,Male,26,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,1,FBI
704,AR06002,Little Rock,Municipal Police,Pulaski,Arkansas,1980,February,3,Murder or Manslaughter,No,Male,34,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Shotgun,0,1,FBI
708,AR06002,Little Rock,Municipal Police,Pulaski,Arkansas,1980,April,4,Murder or Manslaughter,No,Male,21,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,1,FBI
718,AR06002,Little Rock,Municipal Police,Pulaski,Arkansas,1980,May,6,Murder or Manslaughter,No,Male,30,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Acquaintance,Knife,0,0,FBI
719,AR06002,Little Rock,Municipal Police,Pulaski,Arkansas,1980,June,1,Murder or Manslaughter,No,Female,24,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Shotgun,0,0,FBI
729,AR06002,Little Rock,Municipal Police,Pulaski,Arkansas,1980,September,4,Murder or Manslaughter,No,Female,41,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,1,FBI
730,AR06002,Little Rock,Municipal Police,Pulaski,Arkansas,1980,September,5,Murder or Manslaughter,No,Female,22,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Knife,0,1,FBI
732,AR06002,Little Rock,Municipal Police,Pulaski,Arkansas,1980,October,2,Murder or Manslaughter,No,Male,47,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,1,FBI
743,AR06003,North Little Rock,Municipal Police,Pulaski,Arkansas,1980,July,3,Murder or Manslaughter,No,Male,30,White,Unknown,Unknown,0,Unknown,Unknown,Stranger,Blunt Object,0,1,FBI
753,AR06601,Fort Smith,Municipal Police,Sebastian,Arkansas,1980,November,1,Murder or Manslaughter,No,Female,50,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
763,AR07100,Van Buren,Sheriff,Van Buren,Arkansas,1980,March,1,Murder or Manslaughter,Yes,Male,14,White,Not Hispanic,Male,14,White,Not Hispanic,Friend,Shotgun,0,0,FBI
764,AR07100,Van Buren,Sheriff,Van Buren,Arkansas,1980,May,1,Murder or Manslaughter,Yes,Male,33,White,Not Hispanic,Male,29,White,Not Hispanic,Acquaintance,Shotgun,0,0,FBI
765,AR07200,Washington,Sheriff,Washington,Arkansas,1980,October,1,Murder or Manslaughter,No,Female,21,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,0,FBI
766,AR07200,Washington,Sheriff,Washington,Arkansas,1980,October,2,Murder or Manslaughter,Yes,Female,32,White,Not Hispanic,Female,33,White,Not Hispanic,Acquaintance,Handgun,0,0,FBI
767,AR07200,Washington,Sheriff,Washington,Arkansas,1980,December,1,Murder or Manslaughter,Yes,Male,17,White,Not Hispanic,Male,58,White,Not Hispanic,Acquaintance,Rifle,0,0,FBI
768,AR07201,Fayetteville,Municipal Police,Washington,Arkansas,1980,February,1,Murder or Manslaughter,Yes,Male,27,White,Not Hispanic,Male,27,White,Not Hispanic,Acquaintance,Handgun,0,0,FBI
769,AR07201,Fayetteville,Municipal Police,Washington,Arkansas,1980,September,1,Murder or Manslaughter,Yes,Female,0,White,Not Hispanic,Female,22,White,Not Hispanic,Daughter,Blunt Object,0,0,FBI
770,AR07201,Fayetteville,Municipal Police,Washington,Arkansas,1980,October,1,Murder or Manslaughter,Yes,Male,28,White,Not Hispanic,Male,38,White,Not Hispanic,Acquaintance,Shotgun,0,0,FBI
771,AR07400,Woodruff,Sheriff,Woodruff,Arkansas,1980,February,1,Murder or Manslaughter,Yes,Female,49,Black,Not Hispanic,Male,65,Black,Not Hispanic,Friend,Handgun,0,0,FBI
772,AR07400,Woodruff,Sheriff,Woodruff,Arkansas,1980,May,1,Murder or Manslaughter,Yes,Female,56,Black,Not Hispanic,Male,65,Black,Not Hispanic,Friend,Handgun,0,0,FBI
773,AR07501,Dardanelle,Municipal Police,Yell,Arkansas,1980,June,1,Murder or Manslaughter,Yes,Male,4,Asian/Pacific Islander,Unknown,Male,46,Asian/Pacific Islander,Unknown,Son,Rifle,0,0,FBI
774,AR07502,Danville,Municipal Police,Yell,Arkansas,1980,September,1,Murder or Manslaughter,Yes,Male,62,Black,Not Hispanic,Female,60,Black,Not Hispanic,Ex-Husband,Handgun,0,0,FBI
775,AZ00200,Cochise,Sheriff,Cochise,Arizona,1980,April,1,Murder or Manslaughter,Yes,Male,23,White,Hispanic,Male,31,White,Hispanic,Acquaintance,Knife,0,0,FBI
776,AZ00200,Cochise,Sheriff,Cochise,Arizona,1980,August,1,Murder or Manslaughter,Yes,Female,27,White,Not Hispanic,Male,28,White,Not Hispanic,Girlfriend,Handgun,0,0,FBI
777,AZ00200,Cochise,Sheriff,Cochise,Arizona,1980,October,1,Murder or Manslaughter,Yes,Male,26,White,Not Hispanic,Male,40,White,Not Hispanic,Boyfriend/Girlfriend,Shotgun,0,0,FBI
778,AZ00203,Bisbee,Municipal Police,Cochise,Arizona,1980,November,1,Murder or Manslaughter,Yes,Male,34,White,Not Hispanic,Male,25,White,Not Hispanic,Friend,Knife,0,0,FBI
779,AZ00205,Douglas,Municipal Police,Cochise,Arizona,1980,February,1,Murder or Manslaughter,Yes,Male,59,White,Hispanic,Male,23,White,Hispanic,Acquaintance,Knife,0,0,FBI
780,AZ00207,Huachuca City,Municipal Police,Cochise,Arizona,1980,May,1,Murder or Manslaughter,Yes,Male,32,White,Not Hispanic,Male,72,White,Not Hispanic,Acquaintance,Handgun,0,0,FBI
781,AZ00209,Sierra Vista,Municipal Police,Cochise,Arizona,1980,July,1,Murder or Manslaughter,No,Female,33,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Firearm,0,0,FBI
782,AZ00213,Willcox,Municipal Police,Cochise,Arizona,1980,June,1,Murder or Manslaughter,No,Male,9,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Fire,0,0,FBI
783,AZ00301,Flagstaff,Municipal Police,Coconino,Arizona,1980,August,1,Murder or Manslaughter,Yes,Male,23,White,Hispanic,Male,62,Black,Not Hispanic,Stranger,Handgun,0,0,FBI
784,AZ00400,Gila,Sheriff,Gila,Arizona,1980,April,1,Murder or Manslaughter,Yes,Male,27,White,Not Hispanic,Male,23,White,Hispanic,Acquaintance,Handgun,1,0,FBI
785,AZ00400,Gila,Sheriff,Gila,Arizona,1980,January,1,Murder or Manslaughter,Yes,Female,34,White,Not Hispanic,Male,42,White,Not Hispanic,Wife,Blunt Object,0,0,FBI
786,AZ00400,Gila,Sheriff,Gila,Arizona,1980,April,1,Murder or Manslaughter,Yes,Male,27,White,Not Hispanic,Male,23,White,Hispanic,Acquaintance,Handgun,1,0,FBI
787,AZ00400,Gila,Sheriff,Gila,Arizona,1980,April,2,Murder or Manslaughter,No,Male,26,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
788,AZ00400,Gila,Sheriff,Gila,Arizona,1980,September,1,Murder or Manslaughter,Yes,Female,39,White,Not Hispanic,Male,38,White,Not Hispanic,Common-Law Wife,Knife,0,0,FBI
789,AZ00401,Globe,Municipal Police,Gila,Arizona,1980,December,1,Murder or Manslaughter,Yes,Female,30,Native American/Alaska Native,Not Hispanic,Male,32,Native American/Alaska Native,Not Hispanic,Stranger,Knife,0,0,FBI
790,AZ00405,Miami,Municipal Police,Gila,Arizona,1980,August,1,Murder or Manslaughter,Yes,Male,28,White,Not Hispanic,Male,30,White,Not Hispanic,Friend,Rifle,0,0,FBI
791,AZ00405,Miami,Municipal Police,Gila,Arizona,1980,November,1,Murder or Manslaughter,Yes,Female,29,White,Hispanic,Male,32,White,Not Hispanic,Girlfriend,Fire,0,0,FBI
792,AZ00406,Payson,Municipal Police,Gila,Arizona,1980,July,1,Murder or Manslaughter,Yes,Male,40,White,Not Hispanic,Male,18,White,Not Hispanic,Father,Shotgun,0,0,FBI
